0.0000000000,-0.3023797983,-0.2232318042,-0.2492446295,0.4810763760,-0.2495365466,0.0589380154,-0.2605036825,-0.2526505306,-0.1402328875,0.2541938166,-0.0683319965,-0.0423697760,-0.1347381612,0.0341813880,0.0852335777,0.0548912681,0.0369434364,-0.0255075429,0.0547833082,0.0369335773,0.1406775751,0.0192504022
0.0000000000,-0.3029418426,-0.2231093155,-0.2495561627,0.4819668598,-0.2500952661,0.0590070097,-0.2608809598,-0.2526138607,-0.1404404676,0.2547388576,-0.0687445840,-0.0423705153,-0.1344977264,0.0341145760,0.0852019110,0.0549302465,0.0369508770,-0.0256104016,0.0548222441,0.0369409907,0.1409990541,0.0192163404
0.0000000000,-0.3032967898,-0.2230417154,-0.2497357852,0.4824569147,-0.2504897398,0.0590145462,-0.2611119486,-0.2525833578,-0.1405820805,0.2550253152,-0.0690648867,-0.0423745495,-0.1343344353,0.0340731006,0.0851818772,0.0549511950,0.0369548086,-0.0256726596,0.0548431653,0.0369449053,0.1411906122,0.0191952975
0.0000000000,-0.3035705881,-0.2229850259,-0.2499296720,0.4827467156,-0.2508169886,0.0590126961,-0.2613388798,-0.2525427515,-0.1407427202,0.2552583334,-0.0693874888,-0.0423997460,-0.1341815551,0.0340427335,0.0851681553,0.0549655957,0.0369574279,-0.0257202925,0.0548575473,0.0369475124,0.1413453353,0.0191798712
0.0000000000,-0.3039469522,-0.2228855749,-0.2502926775,0.4831484294,-0.2512344340,0.0590488776,-0.2617235639,-0.2524759442,-0.1410129224,0.2556825194,-0.0698334033,-0.0424634822,-0.1339552526,0.0340014213,0.0851511623,0.0549888937,0.0369617041,-0.0257898436,0.0548808226,0.0369517722,0.1415846931,0.0191587126
0.0000000000,-0.3045117128,-0.2227387582,-0.2507418990,0.4839170312,-0.2518806658,0.0589977888,-0.2622312916,-0.2523864528,-0.1413689767,0.2562854811,-0.0703893214,-0.0426027295,-0.1336568405,0.0339300500,0.0851180245,0.0550273225,0.0369689135,-0.0259004263,0.0549192060,0.0369589525,0.1419364355,0.0191223859
0.0000000000,-0.3052480245,-0.2225654202,-0.2511454790,0.4851058464,-0.2527848328,0.0587635095,-0.2627584681,-0.2522881290,-0.1417384831,0.2569457326,-0.0709886621,-0.0428306556,-0.1333262520,0.0338247362,0.0850637316,0.0550785471,0.0369786677,-0.0260494035,0.0549703547,0.0369686629,0.1423657328,0.0190691792
0.0000000000,-0.3058262203,-0.2224391305,-0.2514134981,0.4860187933,-0.2535571510,0.0585403681,-0.2631224748,-0.2522165483,-0.1419685304,0.2573624096,-0.0714860752,-0.0430456185,-0.1330727580,0.0337395805,0.0850180182,0.0551151690,0.0369856119,-0.0261645654,0.0550069124,0.0369755713,0.1426811561,0.0190263631
0.0000000000,-0.3059774036,-0.2224172475,-0.2515032695,0.4860563901,-0.2538704185,0.0585161822,-0.2632030769,-0.2521957783,-0.1419583955,0.2573165415,-0.0717846293,-0.0431491083,-0.1329736673,0.0337209540,0.0850072458,0.0551147763,0.0369853396,-0.0261863511,0.0550065043,0.0369752912,0.1427332687,0.0190172431
0.0000000000,-0.3059885803,-0.2224395579,-0.2515190976,0.4857549614,-0.2540666950,0.0585624807,-0.2632085981,-0.2521821304,-0.1418966194,0.2570961096,-0.0720598349,-0.0431699531,-0.1329091046,0.0337263251,0.0850095393,0.0550999658,0.0369822046,-0.0261753678,0.0549916969,0.0369721586,0.1426972015,0.0190202824
0.0000000000,-0.3062113444,-0.2224267591,-0.2515929109,0.4858072929,-0.2545387672,0.0585204513,-0.2633737277,-0.2521310152,-0.1419876440,0.2570622557,-0.0724952406,-0.0431723155,-0.1327452597,0.0337022999,0.0849969973,0.0550996366,0.0369818143,-0.0262067022,0.0549913499,0.0369717584,0.1427859635,0.0190084528
0.0000000000,-0.3066997401,-0.2223407621,-0.2518201415,0.4863962095,-0.2552130697,0.0584262069,-0.2637100598,-0.2520619975,-0.1422102532,0.2573618123,-0.0730341048,-0.0432343582,-0.1324897664,0.0336409354,0.0849658504,0.0551228864,0.0369860306,-0.0262931915,0.0550145555,0.0369759493,0.1430395075,0.0189776016
0.0000000000,-0.3073721473,-0.2221824958,-0.2522084675,0.4874346323,-0.2559064540,0.0583398600,-0.2641294948,-0.2520070196,-0.1424675682,0.2579634422,-0.0735603068,-0.0434025141,-0.1322014235,0.0335534123,0.0849216713,0.0551665965,0.0369943364,-0.0264189374,0.0550582031,0.0369842185,0.1434102927,0.0189333310
0.0000000000,-0.3079018378,-0.2220677472,-0.2524510476,0.4882658299,-0.2564637911,0.0582225957,-0.2643682541,-0.2519833802,-0.1425857182,0.2583374382,-0.0739604992,-0.0435822975,-0.1320022446,0.0334819526,0.0848832684,0.0551985850,0.0370004443,-0.0265153488,0.0550901368,0.0369902962,0.1436738583,0.0188973867
0.0000000000,-0.3080442393,-0.2220895870,-0.2523051499,0.4883681588,-0.2568111089,0.0580359728,-0.2642459561,-0.2519942586,-0.1424550589,0.2580664410,-0.0741817869,-0.0436809341,-0.1319709330,0.0334584485,0.0848649862,0.0551933215,0.0369993300,-0.0265307400,0.0550848465,0.0369891712,0.1436622540,0.0188862170
0.0000000000,-0.3081285085,-0.2221353641,-0.2520990008,0.4883299818,-0.2571710433,0.0578419727,-0.2640914872,-0.2520009997,-0.1422998420,0.2576808515,-0.0744103118,-0.0437534141,-0.1319497356,0.0334424319,0.0848500771,0.0551809451,0.0369967920,-0.0265337422,0.0550724479,0.0369866256,0.1436104904,0.0188789389
0.0000000000,-0.3084951471,-0.2220864029,-0.2521715022,0.4887796895,-0.2577505151,0.0577004279,-0.2642280198,-0.2519699988,-0.1423384274,0.2577342029,-0.0748181219,-0.0438707009,-0.1317853974,0.0333915777,0.0848207135,0.0551933833,0.0369990012,-0.0265954761,0.0550848437,0.0369888131,0.1437596540,0.0188537149
0.0000000000,-0.3089563058,-0.2220056526,-0.2523332999,0.4893957785,-0.2583969769,0.0575621528,-0.2644466013,-0.2519296864,-0.1424317094,0.2579247986,-0.0752818532,-0.0440198846,-0.1315791126,0.0333284935,0.0847858395,0.0552140458,0.0370027957,-0.0266767052,0.0551054560,0.0369925808,0.1439721740,0.0188222231
0.0000000000,-0.3092719682,-0.2219745557,-0.2523416103,0.4897571070,-0.2589376013,0.0573651828,-0.2644890497,-0.2519126328,-0.1424038869,0.2578577661,-0.0756576283,-0.0441823439,-0.1314541517,0.0332818870,0.0847568002,0.0552211333,0.0370040010,-0.0267274272,0.0551125012,0.0369937659,0.1440727136,0.0187993120
